critic_rating,user_rating,num_critic_rev,num_user_rev,genres,esrb_rating,unit shipped/sold
70,7.6,16,29,RPG,M,1000.0
77,6.0,7,6,Action,T,1000.0
50,5.4,9,36,Misc,M,1000.0
78,6.5,4,6,RPG,T,1000.0
53,4.5,6,10,Misc,M,1000.0
68,6.2,7,5,Action,M,1000.0
83,7.8,23,78,Action,T,1000.0
73,6.5,5,24,Action,T,1000.0
75,6.8,18,85,Misc,M,1000.0
63,6.6,11,8,RPG,M,1000.0
74,7.8,4,9,Action,T,1000.0
45,3.0,4,10,RPG,T,1000.0
82,8.3,20,138,Misc,M,1000.0
48,0.0,4,0,Misc,M,1000.0
30,5.1,7,17,Action,M,1000.0
75,7.4,7,14,Action,M,1000.0
78,7.4,14,12,Action,T,1000.0
82,7.4,13,14,Action,T,1000.0
85,7.4,11,19,Action,T,1000.0
71,7.3,12,7,Action,M,1000.0
73,7.8,4,8,Action,M,1000.0
65,0.0,9,0,Action,M,1000.0
85,8.7,47,596,RPG,T,610000.0
73,7.8,22,1015,Action,M,1000.0
73,7.5,14,13,Action,M,1000.0
58,6.5,6,6,Action,M,10000.0
79,8.7,4,56,Action,M,1000.0
78,6.8,16,5,Action,T,1000.0
80,7.3,15,15,Action,T,1000.0
75,7.1,6,13,Action,T,10000.0
80,2.3,6,56,Action,T,1000.0
78,5.8,13,5,Action,T,1000.0
71,6.8,10,10,Action,T,1000.0
89,7.1,12,21,Action,T,1000.0
91,7.1,13,28,Action,T,1000.0
85,6.4,12,5,Misc,T,1000.0
40,5.7,10,20,Action,M,1000.0
58,6.3,22,13,Misc,T,1000.0
88,9.1,27,1187,Misc,M,40000.0
77,8.0,46,1589,Action,M,2310000.0
67,4.1,4,54,Action,M,1000.0
62,3.6,31,1272,Action,M,860000.0
0,62.0,0,4,Action,M,1000.0
47,5.7,25,18,RPG,RP,1000.0
70,6.8,8,6,RPG,M,1000.0
74,8.5,21,26,Action,M,1000.0
71,7.0,14,7,Misc,T,1000.0
77,6.1,12,59,Misc,T,1000.0
77,6.1,19,115,Misc,T,1000.0
60,3.2,25,126,Misc,M,1000.0
68,7.4,17,16,Misc,T,1000.0
69,4.8,9,50,Misc,T,1000.0
77,5.8,20,111,Misc,T,380000.0
77,6.9,11,100,Misc,T,450000.0
62,3.2,5,26,Misc,T,1000.0
75,4.9,9,34,Misc,T,1000.0
77,0.0,6,0,RPG,M,1000.0
74,7.6,44,627,Action,T,30000.0
69,5.7,37,86,Action,T,860000.0
60,6.7,8,26,Action,T,1000.0
69,7.3,10,43,Action,M,1000.0
61,7.4,17,22,Misc,M,1000.0
70,7.5,31,64,Action,M,1000.0
73,0.0,6,0,Misc,M,1000.0
65,7.4,17,26,RPG,M,1000.0
66,7.4,8,5,RPG,M,1000.0
32,3.5,5,8,RPG,M,1000.0
55,7.7,5,11,Misc,T,1000.0
60,7.0,8,10,Misc,T,1000.0
56,8.5,5,13,Misc,T,1000.0
72,7.3,31,134,Misc,T,20000.0
71,8.2,6,24,Misc,M,1000.0
74,5.9,5,16,Action,T,80000.0
38,8.4,4,40,Misc,T,1000.0
70,8.8,19,69,Misc,T,1000.0
81,7.4,7,20,Misc,M,1000.0
41,5.5,10,11,Misc,M,1000.0
57,5.5,6,4,Misc,M,1000.0
56,1.4,9,5,Action,T,1000.0
75,7.7,28,142,Action,M,1000.0
71,7.7,4,9,Action,M,1000.0
69,7.7,21,59,Action,M,1000.0
71,6.9,19,43,Misc,T,1000.0
63,0.0,4,0,RPG,T,1000.0
50,0.0,6,0,Action,M,1000.0
58,6.3,10,6,Misc,T,1000.0
52,4.1,6,13,Action,M,1000.0
79,5.4,4,10,RPG,M,1000.0
91,8.0,14,1030,Action,M,1560000.0
65,7.1,4,78,Action,M,1000.0
70,8.1,4,9,Misc,M,1000.0
58,0.0,4,0,Misc,M,1000.0
59,7.2,32,276,RPG,RP,190000.0
58,6.7,38,659,RPG,M,1000.0
81,8.2,10,580,RPG,M,1000.0
69,5.2,12,54,Action,M,1000.0
82,7.8,22,67,RPG,RP,10000.0
70,5.4,21,32,Action,M,1000.0
72,5.7,12,25,Action,T,1000.0
72,6.8,10,13,Action,T,1000.0
71,6.1,9,16,Action,T,1000.0
68,7.1,9,12,Action,T,1000.0
78,7.5,7,42,Action,M,1000.0
68,7.2,7,10,RPG,M,1000.0
64,6.8,5,19,Misc,M,1000.0
89,8.6,45,3056,RPG,RP,670000.0
94,8.8,55,4438,RPG,RP,390000.0
63,6.1,11,136,RPG,RP,1000.0
71,7.3,13,103,RPG,RP,1000.0
86,8.5,11,233,RPG,RP,1000.0
86,7.1,4,151,RPG,RP,1000.0
89,5.8,23,6421,RPG,RP,960000.0
84,7.9,8,399,RPG,RP,1000.0
75,6.8,7,175,RPG,RP,1000.0
59,6.3,6,105,RPG,RP,1000.0
72,4.9,37,3880,RPG,RP,130000.0
77,6.9,16,9,Misc,T,1000.0
74,4.3,10,4,Misc,T,1000.0
73,6.0,28,82,Misc,T,160000.0
71,5.6,5,5,Action,M,1000.0
59,5.9,13,39,Misc,M,1000.0
68,0.0,7,0,Action,M,1000.0
76,7.7,12,22,Misc,M,1000.0
64,4.2,24,77,Misc,T,1000.0
84,8.9,9,21,Misc,T,1000.0
74,6.9,39,138,Misc,T,1000.0
71,5.2,7,6,Misc,M,1000.0
73,6.6,9,7,Action,M,1000.0
71,5.4,11,7,Action,M,1000.0
89,9.1,32,1347,Action,M,20000.0
86,8.9,46,1040,Action,T,30000.0
87,7.7,30,2461,Action,T,1740000.0
59,7.7,11,9,Misc,M,20000.0
71,0.0,5,0,Action,M,1000.0
69,7.4,11,16,Misc,M,1000.0
39,7.0,5,4,Misc,T,1000.0
76,6.2,4,138,RPG,M,1000.0
80,7.8,18,38,Misc,T,1000.0
78,7.3,10,9,Action,T,1000.0
83,8.4,19,37,Action,T,1000.0
87,7.7,26,41,Action,T,1000.0
68,5.3,10,866,Action,M,1000.0
72,6.4,26,560,Action,M,490000.0
78,7.3,38,240,Misc,T,50000.0
91,8.6,34,433,Misc,T,1000.0
72,6.5,14,45,Misc,T,1000.0
74,7.5,21,58,Misc,T,1000.0
80,7.2,43,175,Misc,T,1000.0
55,5.4,30,641,Misc,M,330000.0
66,8.3,6,9,Misc,T,1000.0
88,8.9,39,768,Misc,T,550000.0
85,8.8,22,193,Misc,T,170000.0
60,7.5,5,20,Misc,T,1000.0
0,0.0,57,0,Misc,T,1000.0
88,8.8,25,205,Misc,T,1000.0
84,8.6,16,35,Misc,T,1000.0
56,0.0,4,0,Action,T,1000.0
79,7.5,7,33,Misc,M,1000.0
85,7.7,7,47,Misc,M,130000.0
73,7.1,7,8,Misc,M,1000.0
69,7.4,7,29,RPG,M,1000.0
67,8.3,6,6,Action,RP,1000.0
69,7.1,10,11,Misc,M,1000.0
80,6.8,4,6,Action,M,1000.0
78,7.4,10,17,Action,M,1000.0
66,7.7,12,31,Misc,M,1000.0
58,6.3,19,13,RPG,M,1000.0
79,8.1,43,138,RPG,T,1000.0
71,6.2,27,26,Misc,M,1000.0
80,8.0,22,149,Misc,T,30000.0
77,8.0,21,102,Misc,M,60000.0
68,6.3,17,116,Misc,T,1000.0
57,6.6,12,29,Misc,T,1000.0
77,7.8,10,41,Misc,T,1000.0
68,5.2,19,39,Misc,M,130000.0
70,6.1,20,71,Action,T,1000.0
76,6.5,13,61,Action,M,310000.0
57,0.0,10,0,Misc,T,1000.0
43,6.6,4,14,Misc,T,1000.0
56,0.0,5,0,Misc,T,1000.0
71,6.3,4,9,RPG,M,1000.0
68,8.6,20,40,Misc,M,1000.0
83,8.0,27,746,Action,T,690000.0
83,8.9,23,212,Action,M,1000.0
77,7.1,9,117,Action,M,1000.0
80,7.6,20,459,Action,M,890000.0
91,7.8,13,2284,Action,M,1750000.0
54,1.2,16,266,Action,M,1000.0
31,3.9,5,9,RPG,M,1000.0
66,0.0,5,0,Action,M,1000.0
81,8.0,40,1720,Action,M,1000.0
82,6.8,53,3071,Action,M,1000.0
84,7.7,28,312,Action,M,1000.0
90,7.9,5,851,Action,M,1000.0
82,8.5,71,2911,Action,T,1490000.0
60,6.7,7,46,Action,M,1000.0
76,7.5,5,389,Action,M,1000.0
68,0.0,6,0,Action,M,1000.0
72,6.2,8,27,Action,M,1000.0
76,7.7,21,116,Misc,M,1000.0
61,0.0,5,0,Action,T,1000.0
54,0.0,5,0,Action,M,1000.0
56,0.0,5,0,Misc,T,1000.0
57,7.3,21,15,Action,M,1000.0
58,3.4,8,12,Action,M,1000.0
64,3.6,21,104,Misc,M,1000.0
88,7.8,22,52,Misc,M,70000.0
80,7.5,28,106,Misc,M,470000.0
72,7.0,10,4,Action,T,1000.0
84,7.7,16,23,Action,T,40000.0
84,7.9,17,1957,Action,M,1000.0
75,3.5,17,777,Action,M,1000.0
81,7.9,15,65,Action,T,1000.0
52,6.2,21,6,Misc,M,1000.0
78,8.6,27,88,Action,M,1000.0
70,0.0,7,0,Action,M,1000.0
71,7.3,44,330,RPG,T,40000.0
76,7.8,6,84,RPG,M,310000.0
84,6.9,4,74,Misc,RP,1000.0
77,6.0,48,624,RPG,T,1000.0
66,5.3,15,81,Misc,T,1000.0
67,5.0,39,407,RPG,T,1000.0
55,4.8,17,31,Misc,RP,1000.0
52,3.6,18,178,Action,M,110000.0
85,7.3,4,7,Action,M,1000.0
75,6.8,5,6,RPG,M,1000.0
41,0.0,4,0,Action,M,1000.0
74,7.1,9,7,RPG,M,1000.0
93,7.6,33,4727,RPG,T,31140000.0
71,4.3,25,250,Action,M,1000.0
59,3.8,13,57,Action,M,1000.0
73,6.1,10,39,Action,M,1000.0
68,5.0,8,23,Action,M,1000.0
70,5.7,6,15,Action,M,1000.0
64,5.7,5,18,Action,T,1000.0
69,6.3,4,14,Action,M,1000.0
71,2.8,11,20,RPG,T,1000.0
74,4.9,8,17,RPG,T,1000.0
71,7.1,8,18,RPG,T,1000.0
73,6.5,6,8,RPG,T,1000.0
73,7.4,6,11,RPG,M,1000.0
52,6.0,9,70,Action,T,1000.0
77,7.6,8,67,Misc,M,550000.0
74,8.0,14,89,Action,M,20000.0
66,0.0,4,0,RPG,M,1000.0
69,6.5,11,13,Action,M,240000.0
79,6.9,21,33,RPG,M,1000.0
74,3.7,10,13,Action,M,1000.0
73,5.5,9,20,Misc,M,1000.0
81,8.0,44,1173,Action,T,1000.0
74,5.2,24,680,Action,M,1000.0
75,7.2,24,9,RPG,M,1000.0
27,6.1,5,13,Misc,T,1000.0
33,6.8,7,12,RPG,RP,1000.0
68,7.4,8,11,Action,M,1000.0
54,6.2,40,119,RPG,M,1000.0
64,7.0,4,7,RPG,M,1000.0
66,0.0,8,0,Misc,T,1000.0
82,8.4,5,57,Action,M,250000.0
83,7.7,47,219,RPG,T,1000.0
82,7.3,10,65,Action,T,1000.0
87,8.9,27,216,RPG,M,1000.0
55,6.8,27,118,Action,M,1000.0
83,8.0,5,8,Action,M,1000.0
85,7.7,10,31,Misc,T,10000.0
80,6.8,4,8,Action,T,1000.0
38,6.0,5,97,Action,T,1000.0
88,6.3,34,488,RPG,RP,1000.0
59,7.0,12,4,Action,T,1000.0
73,6.8,11,23,RPG,M,100000.0
86,5.9,5,20,RPG,RP,1000.0
63,6.2,8,5,Misc,M,30000.0
39,5.0,21,40,Action,M,1000.0
41,0.0,4,0,Misc,M,1000.0
62,6.2,14,18,RPG,RP,170000.0
77,6.9,13,9,Misc,T,1000.0
74,7.5,24,103,RPG,RP,1000.0
74,6.8,26,92,Misc,T,1000.0
66,0.0,5,0,RPG,RP,1000.0
62,5.9,9,17,RPG,M,1000.0
82,2.5,12,522,Action,M,1000.0
81,8.7,18,590,Action,M,1190000.0
76,5.5,10,570,Action,M,50000.0
84,8.0,6,77,Action,T,1000.0
56,5.7,5,10,Action,T,1000.0
57,0.0,18,0,Misc,T,1000.0
81,8.1,5,8,Action,M,1000.0
70,6.9,42,94,Action,M,160000.0
72,7.3,22,14,Action,T,1000.0
66,7.5,10,11,Action,M,1000.0
47,5.3,5,10,Action,M,1000.0
65,5.6,9,8,Action,M,10000.0
76,2.5,5,24,Action,M,1000.0
84,7.8,5,31,Action,M,1000.0
77,7.5,11,22,Action,M,1000.0
73,6.8,7,4,Action,M,1000.0
73,6.3,12,35,Action,T,1000.0
81,8.4,16,68,Action,M,1000.0
72,8.6,28,497,RPG,RP,20000.0
78,8.8,23,935,RPG,RP,20000.0
83,8.0,4,88,RPG,RP,1000.0
68,6.9,24,201,RPG,T,1000.0
72,6.8,16,27,Action,M,1000.0
80,7.4,4,23,Action,M,950000.0
83,7.5,5,27,Action,M,1000.0
70,6.4,17,13,Action,M,1000.0
67,7.9,6,8,Misc,T,1000.0
76,8.7,38,70,Action,T,1000.0
68,6.8,14,13,Action,M,1000.0
64,7.2,17,12,RPG,T,1000.0
59,7.3,22,435,Action,M,510000.0
63,6.8,10,5,Action,M,1000.0
86,8.0,6,22,Action,M,1000.0
78,7.2,20,19,Action,T,1000.0
55,0.0,6,0,Action,M,1000.0
80,7.2,4,11,Action,M,1000.0
76,8.2,5,6,Misc,T,1000.0
74,8.4,5,22,Action,T,1000.0
61,5.0,7,10,Misc,M,1000.0
78,7.9,57,217,Misc,T,1000.0
76,8.2,4,12,RPG,M,1000.0
83,8.6,6,22,RPG,M,1000.0
73,8.7,4,7,Misc,M,1000.0
80,8.6,27,68,Action,T,1000.0
70,6.7,12,10,Action,M,1000.0
73,6.6,37,51,Misc,M,250000.0
70,6.4,12,9,Misc,M,30000.0
83,7.7,22,46,Misc,T,1000.0
78,8.0,6,12,Misc,T,1000.0
80,7.7,26,53,Misc,M,1000.0
62,6.0,18,4,Misc,T,1000.0
82,8.5,4,8,Misc,M,1000.0
57,0.0,6,0,Misc,T,1000.0
88,8.7,12,70,Misc,T,1000.0
76,6.9,12,11,Misc,T,1000.0
91,8.6,9,79,Misc,T,1000.0
90,7.8,4,20,Action,M,120000.0
59,5.7,5,7,Misc,M,1000.0
81,7.7,13,21,Action,M,1000.0
89,5.8,15,23,Action,T,1000.0
89,7.8,18,25,Action,T,1000.0
89,7.5,14,25,Action,T,1000.0
85,4.8,14,19,Action,T,1000.0
68,5.2,9,12,Action,T,1000.0
78,7.5,9,12,Action,M,1000.0
64,4.8,7,49,Action,T,1000.0
85,7.5,5,40,Action,T,10000.0
82,8.6,6,40,Action,T,190000.0
86,7.1,5,67,Action,T,160000.0
90,6.8,5,131,Action,T,30000.0
87,5.2,6,137,Action,T,1000.0
90,5.8,6,79,Action,T,30000.0
87,1.6,6,183,Action,T,540000.0
76,2.4,7,80,Action,T,1000.0
80,8.5,6,36,Action,T,1000.0
71,7.4,9,15,Action,T,1000.0
61,3.9,9,29,Action,T,1000.0
67,3.5,5,19,Action,T,1000.0
78,7.2,13,10,Action,T,1000.0
80,7.8,7,48,Misc,T,1000.0
80,8.8,10,62,Action,T,1000.0
79,8.5,9,24,Action,T,1000.0
67,7.2,7,24,Action,T,1000.0
77,7.7,7,61,Misc,T,1000.0
62,6.4,7,8,Action,M,1000.0
64,6.0,19,4,Misc,M,1000.0
77,7.3,16,16,Action,T,1000.0
72,4.0,10,31,Action,T,1000.0
65,4.1,8,19,Action,T,10000.0
62,4.3,6,31,Action,T,20000.0
90,6.6,22,44,Action,T,1000.0
87,7.5,12,43,Action,T,1000.0
75,7.3,12,16,Action,T,1000.0
87,7.5,12,54,Action,T,1000.0
66,4.5,11,36,Action,T,1000.0
77,6.9,7,10,Action,M,1000.0
82,6.6,10,7,Action,M,1000.0
89,8.6,4,20,Action,M,1000.0
68,7.2,5,6,Misc,T,1000.0
66,7.0,12,49,Misc,T,1000.0
65,0.0,4,0,Action,M,1000.0
83,0.0,5,0,Misc,T,1000.0
52,4.3,6,4,Action,M,1000.0
77,6.7,5,9,Misc,M,1000.0
81,7.9,6,19,RPG,M,1000.0
70,5.6,11,14,RPG,T,1000.0
81,7.8,7,14,Misc,M,1000.0
77,7.5,6,13,RPG,M,1000.0
79,7.4,9,9,RPG,M,1000.0
80,7.5,10,12,RPG,M,1000.0
68,7.2,10,13,RPG,T,1000.0
85,8.5,5,17,RPG,T,1000.0
81,7.9,6,10,RPG,T,1000.0
69,7.0,7,10,RPG,T,10000.0
78,8.7,7,6,Misc,M,1000.0
68,6.9,5,9,Misc,M,1000.0
73,6.5,9,10,RPG,T,1000.0
76,7.1,8,12,Misc,M,1000.0
74,7.5,16,16,Action,M,1000.0
81,7.9,56,559,Misc,T,670000.0
75,7.5,4,26,Misc,T,1000.0
72,7.3,15,11,Action,M,1000.0
80,8.1,7,240,Action,T,1000.0
61,6.7,4,88,Misc,T,360000.0
66,6.6,10,30,Action,T,1000.0
80,8.5,28,627,Action,M,1000.0
60,7.1,6,7,Action,T,1000.0
64,5.8,15,22,Misc,RP,1000.0
57,5.1,4,15,Action,T,1000.0
70,7.5,4,8,Action,M,1000.0
59,4.6,34,44,Action,T,180000.0
63,6.2,19,92,RPG,T,10000.0
68,5.3,23,284,Action,T,1000.0
62,3.4,7,420,Action,T,1000.0
62,5.7,21,127,Action,M,1000.0
78,7.3,17,342,Action,T,1000.0
86,6.8,14,650,Action,T,370000.0
73,7.7,11,148,Action,T,1000.0
82,8.6,19,729,Action,T,280000.0
78,4.4,14,812,Action,T,1000.0
70,6.2,18,215,Action,T,40000.0
76,3.5,16,582,Action,T,1000.0
83,5.8,22,432,Action,M,60000.0
69,6.0,18,399,Misc,T,360000.0
65,5.1,18,284,Action,T,70000.0
82,8.3,24,414,Action,T,1000.0
82,8.6,31,557,Action,M,1000.0
67,6.8,4,4,Action,M,1000.0
69,8.2,15,72,Misc,T,1000.0
80,0.0,5,0,RPG,M,1000.0
81,7.7,7,32,RPG,M,1000.0
74,7.3,17,10,Misc,T,1000.0
66,7.1,11,7,RPG,M,1000.0
74,7.5,10,22,Action,M,1000.0
57,4.6,7,118,RPG,M,1000.0
72,6.3,30,92,Action,T,370000.0
44,5.2,13,5,RPG,RP,1000.0
68,7.1,21,91,Action,T,1000.0
74,5.3,35,439,RPG,M,1000.0
91,8.2,34,563,RPG,RP,30000.0
82,6.6,46,616,RPG,RP,20000.0
82,8.5,25,204,RPG,RP,1000.0
73,7.4,11,20,RPG,RP,1000.0
73,7.2,15,77,Action,RP,10000.0
84,8.4,24,122,RPG,RP,1000.0
78,7.8,24,95,RPG,RP,1000.0
32,3.2,12,5,Misc,T,1000.0
84,6.7,16,44,Action,T,1000.0
61,0.0,13,0,Misc,T,1000.0
56,4.6,13,10,RPG,M,1000.0
54,6.9,6,57,Action,M,1000.0
77,8.8,24,86,Misc,M,1000.0
81,6.9,22,295,RPG,T,120000.0
66,5.8,12,22,RPG,M,1000.0
81,6.8,43,146,Action,M,790000.0
80,6.3,32,19,Action,T,1000.0
84,8.6,12,1059,RPG,RP,1180000.0
54,6.5,29,8,RPG,RP,1000.0
88,7.8,30,264,Action,M,220000.0
78,7.2,6,70,Misc,M,220000.0
64,8.0,5,5,RPG,RP,1000.0
75,6.5,11,62,Action,M,1000.0
74,7.8,4,37,Misc,M,1000.0
68,5.8,14,32,Misc,T,1000.0
80,8.1,5,36,Action,T,1000.0
61,6.5,11,52,Action,M,1000.0
82,0.0,4,0,Action,M,1000.0
57,6.8,4,12,Action,M,1000.0
72,0.0,6,0,Action,T,1000.0
84,6.9,23,222,RPG,RP,350000.0
62,6.5,4,6,Action,M,1000.0
63,0.0,4,0,Action,M,1000.0
63,0.0,8,0,Action,T,1000.0
0,0.0,0,0,Action,T,1000.0
61,2.9,17,2152,Action,T,1000.0
91,8.7,29,220,Action,M,1000.0
59,0.0,5,0,Misc,T,1000.0
54,6.1,8,47,Action,T,1000.0
52,5.2,5,10,Misc,T,1000.0
70,8.0,5,28,Misc,M,1000.0
80,8.4,4,25,Misc,T,1000.0
68,6.1,7,9,Action,T,1000.0
75,8.1,5,11,Action,M,1000.0
62,7.0,11,9,Misc,T,1000.0
70,7.5,26,47,RPG,M,1000.0
70,5.9,10,8,RPG,T,1000.0
71,6.6,10,17,Misc,M,1000.0
75,6.8,57,47,Action,M,150000.0
71,7.6,25,122,Action,T,1000.0
88,7.6,14,180,Action,M,490000.0
57,0.0,4,0,Misc,T,1000.0
68,0.0,13,0,Misc,T,1000.0
75,5.6,5,7,Action,T,1000.0
51,5.2,34,194,Action,M,1000.0
71,7.1,9,8,Action,T,1000.0
76,7.8,31,137,Misc,M,130000.0
78,7.7,8,9,Action,T,1000.0
69,7.0,14,13,Action,M,1000.0
63,7.6,21,59,Action,M,1000.0
59,7.3,10,31,Misc,T,1000.0
63,4.0,7,6,Misc,M,1000.0
79,7.3,29,92,RPG,M,1000.0
78,7.8,43,202,Misc,M,1000.0
85,7.1,9,16,RPG,M,1000.0
74,7.3,11,54,Misc,M,120000.0
85,0.0,6,0,Action,M,1000.0
69,7.6,44,229,Misc,M,580000.0
82,7.4,5,7,Action,M,1000.0
80,6.2,20,54,RPG,T,1000.0
80,8.7,6,32,Action,T,1000.0
87,7.7,12,156,Action,M,1000.0
75,7.1,19,7,Misc,T,1000.0
58,0.0,7,0,RPG,T,1000.0
58,0.0,8,0,RPG,T,1000.0
69,6.7,14,194,RPG,RP,130000.0
60,6.5,10,17,Action,T,40000.0
65,0.0,11,0,Action,M,1000.0
64,7.2,9,12,Misc,T,1000.0
79,6.9,4,36,Misc,M,1000.0
78,7.3,28,68,Misc,T,1000.0
66,0.0,4,0,Misc,M,1000.0
64,0.0,8,0,Misc,M,1000.0
67,6.5,23,55,Misc,M,20000.0
92,7.9,10,161,Action,M,160000.0
69,7.7,9,13,Action,M,1000.0
61,7.6,4,24,RPG,T,1000.0
76,6.5,9,20,RPG,M,1000.0
78,6.5,12,29,Misc,T,110000.0
82,5.7,16,31,Action,T,1000.0
75,7.0,11,25,Action,M,1000.0
54,4.9,41,217,Misc,T,1000.0
55,6.8,6,9,Action,M,1000.0
77,6.4,9,16,Action,M,1000.0
63,7.4,13,15,Misc,M,1000.0
82,8.0,8,10,Action,M,1000.0
61,7.1,19,17,Misc,T,1000.0
62,6.0,4,51,Action,T,350000.0
51,5.1,5,26,Action,T,1000.0
80,8.7,8,78,Action,M,180000.0
73,8.6,29,84,Action,M,1000.0
55,0.0,6,0,Action,M,1000.0
69,8.0,5,32,Action,T,1000.0
67,6.6,9,28,Action,M,1000.0
39,5.6,4,57,Misc,M,1000.0
66,7.2,10,12,Action,M,1000.0
57,0.0,4,0,Action,M,1000.0
58,8.3,4,17,Action,T,1000.0
49,6.4,10,7,Action,T,1000.0
85,8.7,21,153,Action,M,1000.0
76,5.0,29,550,Action,M,70000.0
67,4.9,25,107,Action,M,70000.0
77,8.7,13,55,Action,M,1000.0
77,6.4,6,30,RPG,RP,1000.0
90,8.0,4,10,Misc,M,1000.0
59,6.9,6,9,Action,T,270000.0
83,8.1,25,478,Action,T,1110000.0
83,7.9,43,526,Action,T,1000.0
87,6.3,6,38,Action,T,1000.0
81,5.6,12,40,Misc,T,1000.0
69,7.3,39,73,Misc,T,20000.0
70,6.9,4,14,Misc,T,1000.0
88,8.7,12,1063,Action,M,1000.0
88,8.7,8,302,Action,M,1760000.0
74,6.5,16,12,Misc,M,1000.0
66,0.0,4,0,Action,M,1000.0
61,8.8,9,71,Misc,T,1000.0
36,5.7,8,398,Action,T,1000.0
77,7.1,17,85,RPG,T,1000.0
74,7.7,6,12,RPG,M,1000.0
66,4.8,4,4,Action,M,1000.0
80,7.6,22,143,Misc,M,410000.0
74,7.0,4,23,RPG,RP,1000.0
75,8.4,5,9,RPG,M,1000.0
83,7.7,7,39,Action,M,1000.0
85,6.9,5,15,Action,T,1000.0
79,8.0,4,5,Action,T,1000.0
85,7.8,8,87,Action,T,1000.0
86,8.2,8,64,Action,M,1000.0
89,7.2,8,57,Action,T,1000.0
91,7.9,6,74,Action,M,1000.0
92,3.3,8,231,Action,M,1000.0
86,6.8,5,8,Action,M,1000.0
96,2.5,5,801,Action,T,1000.0
87,6.9,12,7,Action,T,1000.0
84,0.0,4,0,Action,M,1000.0
87,2.8,6,12,Action,M,1000.0
82,7.4,7,8,Action,M,1000.0
73,0.0,7,0,Action,T,1000.0
81,7.5,11,21,Action,T,1000.0
68,7.2,13,17,Misc,M,1000.0
63,7.6,10,14,RPG,M,1000.0
70,0.0,4,0,Misc,T,1000.0
85,7.0,25,134,Action,M,1000.0
83,7.3,8,53,Action,T,1000.0
80,8.3,59,1482,Action,M,1000.0
76,6.4,47,445,Action,M,1000.0
73,7.8,12,186,Action,M,1000.0
59,7.9,8,22,Misc,M,1000.0
67,7.4,19,97,RPG,RP,1000.0
0,53.0,0,4,Action,T,1000.0
65,8.2,8,6,Action,M,1000.0
70,6.7,19,16,Misc,M,1000.0
81,7.8,15,70,Action,T,1000.0
80,7.2,6,20,Action,T,1000.0
71,7.9,6,9,RPG,M,1000.0
74,7.4,8,28,Action,T,1000.0
81,8.0,27,261,Action,M,20000.0
79,8.1,32,178,Action,T,30000.0
24,2.2,6,38,RPG,RP,1000.0
69,7.5,5,4,Misc,T,1000.0
76,6.4,4,8,RPG,RP,120000.0
91,6.7,64,5290,Action,T,920000.0
88,7.6,47,235,Action,M,250000.0
80,7.7,49,254,Action,T,280000.0
64,4.3,10,17,Misc,M,1000.0
62,5.8,4,4,Action,M,1000.0
54,6.6,10,29,Action,T,1000.0
53,0.0,8,0,Misc,T,1000.0
78,6.6,17,18,Misc,M,1000.0
86,7.5,7,82,Action,M,1000.0
54,6.3,4,6,Action,M,1000.0
74,7.6,6,7,Action,T,1000.0
79,8.6,5,20,Action,M,1000.0
58,7.5,13,19,Action,M,1000.0
76,7.5,20,26,Misc,T,1000.0
67,5.9,10,14,Misc,T,1000.0
60,6.3,13,13,Misc,T,1000.0
81,8.1,62,332,RPG,M,20000.0
75,7.7,36,85,RPG,M,1000.0
64,6.6,33,172,RPG,M,10000.0
65,6.6,22,80,RPG,M,1000.0
38,3.8,4,37,RPG,M,1000.0
43,5.0,7,48,RPG,M,1000.0
38,4.3,11,75,RPG,M,1000.0
83,7.6,6,283,Action,T,1000.0
68,7.4,12,51,Misc,T,1000.0
80,7.5,12,76,Misc,T,1000.0
71,7.4,17,13,Misc,T,1000.0
69,0.0,11,0,Misc,T,1000.0
73,6.7,7,33,RPG,RP,1000.0
68,0.0,4,0,Action,M,1000.0
0,85.0,0,40,RPG,M,1000.0
70,7.7,23,143,RPG,M,1000.0
71,7.9,29,26,Misc,T,20000.0
85,7.6,8,36,RPG,M,1000.0
57,8.5,17,48,RPG,T,1000.0
48,7.8,10,22,RPG,RP,1000.0
68,6.4,4,5,Action,M,1000.0
69,6.1,27,33,Action,T,1000.0
74,0.0,5,0,Action,M,1000.0
64,7.5,18,66,Action,T,370000.0
74,7.6,6,20,Action,M,1000.0
48,6.6,8,21,Action,M,1000.0
86,8.1,27,1708,RPG,RP,1000.0
73,7.4,33,333,RPG,RP,1000.0
67,8.1,23,79,Action,M,1000.0
76,8.6,11,56,Misc,M,1000.0
68,6.9,15,10,Misc,RP,1000.0
73,7.7,6,6,Action,M,1000.0
76,7.2,12,10,Misc,T,1000.0
75,8.7,8,42,Misc,T,1000.0
66,6.3,18,36,Misc,T,40000.0
67,8.4,4,9,Misc,T,1000.0
69,0.0,4,0,Action,M,1000.0
52,5.0,14,5,Misc,M,1000.0
79,3.7,51,3654,RPG,M,50000.0
76,7.7,17,513,RPG,M,1000.0
75,0.0,5,0,Misc,T,1000.0
48,4.2,8,5,Action,T,1000.0
55,7.7,4,28,Misc,T,1000.0
85,7.8,9,139,Action,M,1000.0
76,7.6,15,31,Action,M,180000.0
80,7.9,6,9,Action,M,1000.0
70,6.8,6,12,RPG,RP,1000.0
77,8.2,23,92,Action,RP,1000.0
77,7.3,18,55,RPG,RP,1000.0
